"","id_record","id_study","id_control","id_misled","id_effect","authors","publication_year","bibtexkey","category","author","title","year","journal","doi","language_record","language_materials","country","population","modality","incentives","incentive_notes","preregistered","open_data","open_data_claimed","open_materials","n_total","n_control","n_mi","within_between","accuracy_control_prop","accuracy_mi_prop","accuracy_control_mean","accuracy_mi_mean","accuracy_control_sd","accuracy_mi_sd","accuracy_type","accuracy_reverse","test_statistic","statistic_type","control_type","notes_comparison","notes_source","age_mean","age_median","age_sd","age_min","age_max","gender_female_prop","neuro_condition","preevent_valence","preevent_warning","preevent_alcohol","event_medium","event_materials","event_valence","postevent_recall","postevent_warning","postevent_retention_interval","exposure_medium","exposure_method","exposure_credibility","exposure_valence","postexposure_recall","postexposure_retention_interval","postexposure_warning","postexposure_correction","test_type","test_medium","item_centrality","items_control","items_misled","items_total","notes_moderators","misinformation_type","misinformation_type_notes","sd_imputed","yi","vi"
"443","090","090_02","090_02_01",NA,"0500","prull & yockelson",2013,"Prull_2013","article","Matthew W. Prull; Melissa B. Yockelson","Adult Age-Related Differences in the Misinformation Effect for Context-Consistent and Context-Inconsistent Objects","2013","Applied Cognitive Psychology","10.1002/acp.2916","en","en","us","community","lab","NA","NA",0,0,0,0,63,32,32,"within",NA,NA,0.09,0.69,0.274,0.332,"proportion",1,"omit","omit","consistent","young, context inconsistent","Table 1, p. 388, SD was calculated through CI",19.88,NA,NA,18,25,NA,"NA","no_manipulation",0,0,"visual","kitchen_woodshop_slides_prull_yockeson_2013","NA",0,0,0,"text","narrative","NA","no_manipulation",0,0,0,0,"recognition","text","NA","4","4","24","context-inconsistent misinfo","contradictory",NA,"0",1.9472324377529,0.0921227669268523
"444","090","090_02","090_02_01",NA,"0501","prull & yockelson",2013,"Prull_2013","article","Matthew W. Prull; Melissa B. Yockelson","Adult Age-Related Differences in the Misinformation Effect for Context-Consistent and Context-Inconsistent Objects","2013","Applied Cognitive Psychology","10.1002/acp.2916","en","en","us","students","lab","NA","NA",0,0,0,0,63,32,32,"within",NA,NA,0.55,0.69,0.332,0.332,"proportion",1,"omit","omit","consistent","young, context consistent","Table 1, p. 388, SD was calculated through CI",19.88,NA,NA,18,25,NA,"NA","no_manipulation",0,0,"visual","kitchen_woodshop_slides_prull_yockeson_2013","NA",0,0,0,"text","narrative","NA","no_manipulation",0,0,0,0,"recognition","text","NA","4","4","24","context-consistent misinfo","contradictory",NA,"0",0.416561577198494,0.0638556527156101
"445","090","090_02","090_02_01",NA,"0502","prull & yockelson",2013,"Prull_2013","article","Matthew W. Prull; Melissa B. Yockelson","Adult Age-Related Differences in the Misinformation Effect for Context-Consistent and Context-Inconsistent Objects","2013","Applied Cognitive Psychology","10.1002/acp.2916","en","en","us","students","lab","NA","NA",0,0,0,0,63,32,32,"within",NA,NA,0.34,0.3,0.38065,0.3872075,"proportion",0,"omit","omit","consistent","young, context consistent","Table 4, p. 390",19.88,NA,NA,18,25,NA,"NA","no_manipulation",0,0,"visual","kitchen_woodshop_slides_prull_yockeson_2013","NA",0,0,0,"text","narrative","NA","no_manipulation",1,0,0,0,"source_monitoring","text","NA","4","4","24","context-consistent misinfo","contradictory",NA,"1",0.102915971292697,0.0625827476339619
"446","090","090_01","090_01_02",NA,"0503","prull & yockelson",2013,"Prull_2013","article","Matthew W. Prull; Melissa B. Yockelson","Adult Age-Related Differences in the Misinformation Effect for Context-Consistent and Context-Inconsistent Objects","2013","Applied Cognitive Psychology","10.1002/acp.2916","en","en","us","students","lab","NA","NA",0,0,0,0,63,31,31,"within",NA,NA,0.44,0.7,0.312,0.312,"proportion",1,"omit","omit","consistent","old, context consistent","Table 1, p. 388, SD was calculated through CI",74.34,NA,NA,64,84,NA,"NA","no_manipulation",0,0,"visual","kitchen_woodshop_slides_prull_yockeson_2013","NA",0,0,0,"text","narrative","NA","no_manipulation",0,0,0,0,"recognition","text","NA","4","4","24","context-consistent misinfo","contradictory",NA,"0",0.822865760740136,0.0699766779048261
"447","090","090_02","090_02_02",NA,"0504","prull & yockelson",2013,"Prull_2013","article","Matthew W. Prull; Melissa B. Yockelson","Adult Age-Related Differences in the Misinformation Effect for Context-Consistent and Context-Inconsistent Objects","2013","Applied Cognitive Psychology","10.1002/acp.2916","en","en","us","students","lab","NA","NA",0,0,0,0,63,31,31,"within",NA,NA,0.42,0.7,0.312,0.312,"proportion",1,"omit","omit","consistent","old, context consistent","Table 1, p. 388, SD was calculated through CI",69.63,NA,NA,60,88,NA,"NA","no_manipulation",0,0,"visual","kitchen_woodshop_slides_prull_yockeson_2013","NA",0,0,0,"text","narrative","NA","no_manipulation",0,0,0,0,"recognition","text","NA","4","4","24","context-consistent misinfo","contradictory",NA,"0",0.886163126950915,0.0708490732868341
"448","091","091_01","091_01_04","091_01_04","0505","pereverseff et al",2020,"Pereverseff_2019","article","Rosemary S Pereverseff; Glen E Bodner; Mark J Huff","Protective effects of testing across misinformation formats in the household scene paradigm","2019","Quarterly Journal of Experimental Psychology","10.1177/1747021819881948","en","en","ca","students","lab","course_credit","NA",0,0,0,0,148,40,40,"within",NA,NA,0.43,0.26,0.17,0.23,"proportion",0,"omit","omit","consistent","questions initial test, consistent ""both"", suggested ""narrative/questions""","Table 2, p.432",20.7,NA,4.4,18,48,NA,"NA","no_manipulation",0,0,"visual","household_scene_huff_2016","NA",1,0,0,"text","questionnaire","NA","no_manipulation",1,0,0,0,"source_monitoring","text","NA","4","2","66","initial test","additive",NA,"0",0.832482899582318,0.0543314236131062
"449","091","091_01","091_01_04","091_01_04","0506","pereverseff et al",2020,"Pereverseff_2019","article","Rosemary S Pereverseff; Glen E Bodner; Mark J Huff","Protective effects of testing across misinformation formats in the household scene paradigm","2019","Quarterly Journal of Experimental Psychology","10.1177/1747021819881948","en","en","ca","students","lab","course_credit","NA",0,0,0,0,148,40,40,"within",NA,NA,0.43,0.26,0.16,0.23,"proportion",0,"omit","omit","no_misinformation","questions initial test, consistent ""both"", suggested ""narrative/questions""","Table 2, p.432",20.7,NA,4.4,18,48,NA,"NA","no_manipulation",0,0,"visual","household_scene_huff_2016","NA",1,0,0,"text","questionnaire","NA","no_manipulation",1,0,0,0,"source_monitoring","text","NA","4","2","66","initial test","additive",NA,"0",0.84980081778913,0.0545135089369692
"450","091","091_02","091_02_04","091_02_04","0507","pereverseff et al",2020,"Pereverseff_2019","article","Rosemary S Pereverseff; Glen E Bodner; Mark J Huff","Protective effects of testing across misinformation formats in the household scene paradigm","2019","Quarterly Journal of Experimental Psychology","10.1177/1747021819881948","en","en","ca","students","lab","course_credit","NA",0,0,0,0,141,35,35,"within",NA,NA,0.22,0.25,0.16,0.16,"proportion",0,"omit","omit","no_misinformation","questions initial test, consistent ""photo + narrative/questions + photo 0 narrative/questions + initial test (divided by 2), suggested ""narrative/questions""","Table 5, p.436",20.4,NA,3.73,18,41,NA,"NA","no_manipulation",0,0,"visual","household_scene_huff_2016","NA",1,0,0,"text","questionnaire","NA","no_manipulation",1,0,0,0,"source_monitoring","text","NA","4","2","66","initial test","additive",NA,"0",-0.185423073464886,0.0573884408298083
"451","091","091_02","091_02_04","091_02_04","0508","pereverseff et al",2020,"Pereverseff_2019","article","Rosemary S Pereverseff; Glen E Bodner; Mark J Huff","Protective effects of testing across misinformation formats in the household scene paradigm","2019","Quarterly Journal of Experimental Psychology","10.1177/1747021819881948","en","en","ca","students","lab","course_credit","NA",0,0,0,0,141,35,35,"within",NA,NA,0.145,0.25,0.14,0.16,"proportion",0,"omit","omit","consistent","questions initial test, consistent ""photo + narrative/questions + photo 0 narrative/questions + initial test (divided by 2), suggested ""narrative/questions""","Table 5, p.436",20.4,NA,3.73,18,41,NA,"NA","no_manipulation",0,0,"visual","household_scene_huff_2016","NA",1,0,0,"text","questionnaire","NA","no_manipulation",1,0,0,0,"source_monitoring","text","NA","4","2","66","initial test","additive",NA,"0",-0.690712925009031,0.0605506024626752
"452","091","091_02","091_02_02","091_02_02","0509","pereverseff et al",2020,"Pereverseff_2019","article","Rosemary S Pereverseff; Glen E Bodner; Mark J Huff","Protective effects of testing across misinformation formats in the household scene paradigm","2019","Quarterly Journal of Experimental Psychology","10.1177/1747021819881948","en","en","ca","students","lab","course_credit","NA",0,0,0,0,141,35,35,"within",NA,NA,0.21,0.24,0.17,0.19,"proportion",0,"omit","omit","no_misinformation","narratives initial test, consistent ""photo + narrative/questions + photo 0 narrative/questions + initial test (divided by 2)"", suggested ""narrative/questions""","Table 5, p.436",20.4,NA,3.73,18,41,NA,"NA","no_manipulation",0,0,"visual","household_scene_huff_2016","NA",1,0,0,"text","narrative","NA","no_manipulation",1,0,0,0,"source_monitoring","text","NA","4","2","66","initial test","additive",NA,"0",-0.164566744377052,0.0573363015239633
"453","091","091_02","091_02_02","091_02_02","0510","pereverseff et al",2020,"Pereverseff_2019","article","Rosemary S Pereverseff; Glen E Bodner; Mark J Huff","Protective effects of testing across misinformation formats in the household scene paradigm","2019","Quarterly Journal of Experimental Psychology","10.1177/1747021819881948","en","en","ca","students","lab","course_credit","NA",0,0,0,0,141,35,35,"within",NA,NA,0.145,0.24,0.15,0.19,"proportion",0,"omit","omit","consistent","narratives initial test, consistent ""photo + narrative/questions + photo 0 narrative/questions + initial test (divided by 2)"", suggested ""narrative/questions""","Table 5, p.436",20.4,NA,3.73,18,41,NA,"NA","no_manipulation",0,0,"visual","household_scene_huff_2016","NA",1,0,0,"text","narrative","NA","no_manipulation",1,0,0,0,"source_monitoring","text","NA","4","2","66","initial test","additive",NA,"0",-0.548848268529267,0.0592945315847684
"454","091","091_01","091_01_02","091_01_02","0511","pereverseff et al",2020,"Pereverseff_2019","article","Rosemary S Pereverseff; Glen E Bodner; Mark J Huff","Protective effects of testing across misinformation formats in the household scene paradigm","2019","Quarterly Journal of Experimental Psychology","10.1177/1747021819881948","en","en","ca","students","lab","course_credit","NA",0,0,0,0,148,38,38,"within",NA,NA,0.39,0.19,0.19,0.15,"proportion",0,"omit","omit","no_misinformation","narratives initial test, consistent ""both"", suggested ""narrative/questions""","Table 2, p.432",20.7,NA,4.4,18,48,NA,"NA","no_manipulation",0,0,"visual","household_scene_huff_2016","NA",1,0,0,"text","narrative","NA","no_manipulation",1,0,0,0,"source_monitoring","text","NA","4","2","66","initial test","additive",NA,"0",1.15652358113364,0.0614312289060407
"455","091","091_01","091_01_02","091_01_02","0512","pereverseff et al",2020,"Pereverseff_2019","article","Rosemary S Pereverseff; Glen E Bodner; Mark J Huff","Protective effects of testing across misinformation formats in the household scene paradigm","2019","Quarterly Journal of Experimental Psychology","10.1177/1747021819881948","en","en","ca","students","lab","course_credit","NA",0,0,0,0,148,38,38,"within",NA,NA,0.52,0.19,0.18,0.15,"proportion",0,"omit","omit","consistent","narratives initial test, consistent ""both"", suggested ""narrative/questions""","Table 2, p.432",20.7,NA,4.4,18,48,NA,"NA","no_manipulation",0,0,"visual","household_scene_huff_2016","NA",1,0,0,"text","narrative","NA","no_manipulation",1,0,0,0,"source_monitoring","text","NA","4","2","66","initial test","additive",NA,"0",1.97151947886609,0.0782032174707133
"456","091","091_02","091_02_03","091_02_03","0513","pereverseff et al",2020,"Pereverseff_2019","article","Rosemary S Pereverseff; Glen E Bodner; Mark J Huff","Protective effects of testing across misinformation formats in the household scene paradigm","2019","Quarterly Journal of Experimental Psychology","10.1177/1747021819881948","en","en","ca","students","lab","course_credit","NA",0,0,0,0,141,35,35,"within",NA,NA,0.42,0.16,0.21,0.15,"proportion",0,"omit","omit","consistent","questions no test, consistent ""both"", suggested ""narrative/questions""","Table 5, p.436",20.4,NA,3.73,18,41,NA,"NA","no_manipulation",0,0,"visual","household_scene_huff_2016","NA",0,0,0,"text","questionnaire","NA","no_manipulation",1,0,0,0,"source_monitoring","text","NA","4","2","66","NA","additive",NA,"0",1.40900889425338,0.0713236147434653
"457","091","091_02","091_02_03","091_02_03","0514","pereverseff et al",2020,"Pereverseff_2019","article","Rosemary S Pereverseff; Glen E Bodner; Mark J Huff","Protective effects of testing across misinformation formats in the household scene paradigm","2019","Quarterly Journal of Experimental Psychology","10.1177/1747021819881948","en","en","ca","students","lab","course_credit","NA",0,0,0,0,141,35,35,"within",NA,NA,0.41,0.16,0.19,0.15,"proportion",0,"omit","omit","no_misinformation","questions no test, consistent ""both"", suggested ""narrative/questions""","Table 5, p.436",20.4,NA,3.73,18,41,NA,"NA","no_manipulation",0,0,"visual","household_scene_huff_2016","NA",0,0,0,"text","questionnaire","NA","no_manipulation",1,0,0,0,"source_monitoring","text","NA","4","2","66","NA","additive",NA,"0",1.44433754876123,0.0720436496768685
"458","091","091_02","091_02_01","091_02_01","0515","pereverseff et al",2020,"Pereverseff_2019","article","Rosemary S Pereverseff; Glen E Bodner; Mark J Huff","Protective effects of testing across misinformation formats in the household scene paradigm","2019","Quarterly Journal of Experimental Psychology","10.1177/1747021819881948","en","en","ca","students","lab","course_credit","NA",0,0,0,0,141,35,35,"within",NA,NA,0.38,0.15,0.19,0.13,"proportion",0,"omit","omit","consistent","narratives no test, consistent ""both"", suggested ""narrative/questions""","Table 5, p.436",20.4,NA,3.73,18,41,NA,"NA","no_manipulation",0,0,"visual","household_scene_huff_2016","NA",0,0,0,"text","narrative","NA","no_manipulation",1,0,0,0,"source_monitoring","text","NA","4","2","66","NA","additive",NA,"0",1.39722839322129,0.0710874798773125
"459","091","091_02","091_02_01","091_02_01","0516","pereverseff et al",2020,"Pereverseff_2019","article","Rosemary S Pereverseff; Glen E Bodner; Mark J Huff","Protective effects of testing across misinformation formats in the household scene paradigm","2019","Quarterly Journal of Experimental Psychology","10.1177/1747021819881948","en","en","ca","students","lab","course_credit","NA",0,0,0,0,141,35,35,"within",NA,NA,0.46,0.15,0.14,0.13,"proportion",0,"omit","omit","no_misinformation","narratives no test, consistent ""both"", suggested ""narrative/questions""","Table 5, p.436",20.4,NA,3.73,18,41,NA,"NA","no_manipulation",0,0,"visual","household_scene_huff_2016","NA",0,0,0,"text","narrative","NA","no_manipulation",1,0,0,0,"source_monitoring","text","NA","4","2","66","NA","additive",NA,"0",2.26930443967157,0.0939267331422364
"460","091","091_01","091_01_01","091_01_01","0517","pereverseff et al",2020,"Pereverseff_2019","article","Rosemary S Pereverseff; Glen E Bodner; Mark J Huff","Protective effects of testing across misinformation formats in the household scene paradigm","2019","Quarterly Journal of Experimental Psychology","10.1177/1747021819881948","en","en","ca","students","lab","course_credit","NA",0,0,0,0,148,35,35,"within",NA,NA,0.41,0.13,0.27,0.14,"proportion",0,"omit","omit","consistent","narratives no test, consistent ""both"", suggested ""narrative/questions""","Table 2, p.432",20.7,NA,4.4,18,48,NA,"NA","no_manipulation",0,0,"visual","household_scene_huff_2016","NA",0,0,0,"text","narrative","NA","no_manipulation",1,0,0,0,"source_monitoring","text","NA","4","2","66","NA","additive",NA,"0",1.28755166901251,0.0689842092884064
"461","091","091_01","091_01_01","091_01_01","0518","pereverseff et al",2020,"Pereverseff_2019","article","Rosemary S Pereverseff; Glen E Bodner; Mark J Huff","Protective effects of testing across misinformation formats in the household scene paradigm","2019","Quarterly Journal of Experimental Psychology","10.1177/1747021819881948","en","en","ca","students","lab","course_credit","NA",0,0,0,0,148,35,35,"within",NA,NA,0.42,0.13,0.2,0.14,"proportion",0,"omit","omit","no_misinformation","narratives no test, consistent ""both"", suggested ""narrative/questions""","Table 2, p.432",20.7,NA,4.4,18,48,NA,"NA","no_manipulation",0,0,"visual","household_scene_huff_2016","NA",0,0,0,"text","narrative","NA","no_manipulation",1,0,0,0,"source_monitoring","text","NA","4","2","66","NA","additive",NA,"0",1.66131646463925,0.0768569456834389
"462","091","091_01","091_01_03","091_01_03","0519","pereverseff et al",2020,"Pereverseff_2019","article","Rosemary S Pereverseff; Glen E Bodner; Mark J Huff","Protective effects of testing across misinformation formats in the household scene paradigm","2019","Quarterly Journal of Experimental Psychology","10.1177/1747021819881948","en","en","ca","students","lab","course_credit","NA",0,0,0,0,148,35,35,"within",NA,NA,0.41,0.09,0.19,0.1,"proportion",0,"omit","omit","consistent","questions no test, consistent ""both"", suggested ""narrative/questions""","Table 2, p.432",20.7,NA,4.4,18,48,NA,"NA","no_manipulation",0,0,"visual","household_scene_huff_2016","NA",0,0,0,"text","questionnaire","NA","no_manipulation",1,0,0,0,"source_monitoring","text","NA","4","2","66","NA","additive",NA,"0",2.08438057317374,0.0881760169558863
"463","091","091_01","091_01_03","091_01_03","0520","pereverseff et al",2020,"Pereverseff_2019","article","Rosemary S Pereverseff; Glen E Bodner; Mark J Huff","Protective effects of testing across misinformation formats in the household scene paradigm","2019","Quarterly Journal of Experimental Psychology","10.1177/1747021819881948","en","en","ca","students","lab","course_credit","NA",0,0,0,0,148,35,35,"within",NA,NA,0.5,0.09,0.19,0.1,"proportion",0,"omit","omit","no_misinformation","questions no test, consistent ""both"", suggested ""narrative/questions""","Table 2, p.432",20.7,NA,4.4,18,48,NA,"NA","no_manipulation",0,0,"visual","household_scene_huff_2016","NA",0,0,0,"text","questionnaire","NA","no_manipulation",1,0,0,0,"source_monitoring","text","NA","4","2","66","NA","additive",NA,"0",2.67061260937885,0.108086940781238
"464","092","092_01","092_01_01",NA,"0521","dolgoarshinnaia & martin-luengo",2021,"Dolgoarshinnaia_2021","article","Aleksandra Dolgoarshinnaia; Beatriz Martin-Luengo","False Memories in Native and Foreign Languages","2021","Frontiers in Psychology","10.3389/fpsyg.2021.716336","en","ru","ru","community","online","money","250 rubes",0,0,0,0,56,56,56,"within",NA,NA,0.21,0.32,0.12,0.19,"proportion",1,"omit","omit","NA","misinfo vs control items","Results p.5",24.1,NA,4.66,NA,NA,0.714,"NA","no_manipulation",0,0,"visual","car_robbery_dolgoarshinnaia_martin-luengo_2021","NA",0,0,0,"text","narrative","NA","no_manipulation",0,0,0,0,"recognition","text","NA","10","10","31","NA","mixed","do not specify the amount of additive vs contradictory items","0",0.68751602601106,0.037824456634027
"465","093","093_02","093_02_02",NA,"0522","lee & chen",2013,"Lee_2012","article","Yuh-shiow Lee; Kuan-Nan Chen","Post-event information presented in a question form eliminates the misinformation effect","2012","British Journal of Psychology","10.1111/j.2044-8295.2012.02109.x","en","tw","tw","students","lab","none","participated voluntarily to fulfil part of their course requirement",0,0,0,0,48,24,24,"within",NA,NA,0.66,0.82,0.05,0.05,"proportion",0,"omit","omit","neutral","control item vs question misleading item correct","Table 1, p.123",NA,NA,NA,NA,NA,NA,"NA","no_manipulation",0,0,"audiovisual","morning_routine_lee_chen_2012","NA",0,0,0,"audio","narrative","NA","no_manipulation",0,0,1,0,"cued_recall","text","NA","4","4","8","question with misleading item","contradictory",NA,"0",-3.14749298401374,0.18652825087933
"466","093","093_01","093_01_02",NA,"0523","lee & chen",2013,"Lee_2012","article","Yuh-shiow Lee; Kuan-Nan Chen","Post-event information presented in a question form eliminates the misinformation effect","2012","British Journal of Psychology","10.1111/j.2044-8295.2012.02109.x","en","tw","tw","students","lab","none","participated voluntarily to fulfil part of their course requirement",0,0,0,0,72,24,24,"within",NA,NA,0.64,0.78,0.05,0.04,"proportion",0,"omit","omit","neutral","control item vs question misleading item correct","Table 1, p.123",NA,NA,NA,NA,NA,NA,"NA","no_manipulation",0,0,"audiovisual","morning_routine_lee_chen_2012","NA",0,0,0,"audio","narrative","NA","no_manipulation",0,0,1,0,"cued_recall","text","NA","4","4","8","question with misleading item","contradictory",NA,"0",-3.04134646842696,0.179685295218887
"467","093","093_02","093_02_01",NA,"0524","lee & chen",2013,"Lee_2012","article","Yuh-shiow Lee; Kuan-Nan Chen","Post-event information presented in a question form eliminates the misinformation effect","2012","British Journal of Psychology","10.1111/j.2044-8295.2012.02109.x","en","tw","tw","students","lab","none","participated voluntarily to fulfil part of their course requirement",0,0,0,0,48,24,24,"within",NA,NA,0.71,0.7,0.05,0.05,"proportion",0,"omit","omit","neutral","control item vs statement misleading item correct","Table 1, p.123",NA,NA,NA,NA,NA,NA,"NA","no_manipulation",0,0,"audiovisual","morning_routine_lee_chen_2012","NA",0,0,0,"audio","narrative","NA","no_manipulation",0,0,1,0,"cued_recall","text","NA","4","4","8","statement with misleading item","contradictory",NA,"0",0.196718311500859,0.0837364384799974
"468","093","093_01","093_01_01",NA,"0525","lee & chen",2013,"Lee_2012","article","Yuh-shiow Lee; Kuan-Nan Chen","Post-event information presented in a question form eliminates the misinformation effect","2012","British Journal of Psychology","10.1111/j.2044-8295.2012.02109.x","en","tw","tw","students","lab","none","participated voluntarily to fulfil part of their course requirement",0,0,0,0,72,24,24,"within",NA,NA,0.73,0.61,0.04,0.04,"proportion",0,"omit","omit","neutral","control item vs statement misleading item correct","Table 1, p.123",NA,NA,NA,NA,NA,NA,"NA","no_manipulation",0,0,"audiovisual","morning_routine_lee_chen_2012","NA",0,0,0,"audio","narrative","NA","no_manipulation",0,0,1,0,"cued_recall","text","NA","4","4","8","statement with misleading item","contradictory",NA,"0",2.95077467251288,0.174031991332745
"469","094","094_02","094_02_01","094_02_01","0526","echterhoff",2000,"NA","dissertation",NA,"NA","NA","NA","NA","en","de","de","students","lab","goods","rose or small pot-plant",0,0,0,0,94,23,23,"within",NA,NA,0.7,0.41,0.26,0.26,"proportion",0,"omit","omit","consistent","no source regular instruction, misleading item vs. control item","Table 5, p. 80, Table 8, p.86",29.3,NA,9.4,NA,NA,NA,"NA","no_manipulation",0,0,"audiovisual","drivers_education_video_aaa_foundation_for_traffic_safety","NA",0,0,0,"text","description","NA","no_manipulation",0,0,0,0,"cued_recall","text","NA","4","4","16","NA","additive",NA,"0",1.09624543783722,0.100019065869336
"470","094","094_02","094_02_02","094_02_02","0527","echterhoff",2000,"NA","dissertation",NA,"NA","NA","NA","NA","en","de","de","students","lab","goods","rose or small pot-plant",0,0,0,0,94,23,23,"within",NA,NA,0.8,0.19,0.19,0.27,"proportion",0,"omit","omit","consistent","no source explicit invalidation, misleading item vs. control item","Table 5, p. 80, Table 8, p.86",29.3,NA,9.4,NA,NA,NA,"NA","no_manipulation",0,0,"audiovisual","drivers_education_video_aaa_foundation_for_traffic_safety","NA",0,0,0,"text","description","NA","no_manipulation",0,0,1,0,"cued_recall","text","NA","4","4","16","warning","additive",NA,"0",2.56811656965236,0.158643725166554
"471","094","094_02","094_02_03","094_02_03","0528","echterhoff",2000,"NA","dissertation",NA,"NA","NA","NA","NA","en","de","de","students","lab","goods","rose or small pot-plant",0,0,0,0,94,24,24,"within",NA,NA,0.65,0.24,0.28,0.27,"proportion",0,"omit","omit","consistent","social invalidation regular instruction, misleading item vs. control item","Table 5, p. 80, Table 8, p.86",29.3,NA,9.4,NA,NA,NA,"NA","no_manipulation",0,0,"audiovisual","drivers_education_video_aaa_foundation_for_traffic_safety","NA",0,0,0,"text","description","strong","no_manipulation",0,0,0,0,"cued_recall","text","NA","4","4","16","source credibility low","additive",NA,"0",1.46620326720253,0.105726583549535
"472","094","094_02","094_02_04","094_02_04","0529","echterhoff",2000,"NA","dissertation",NA,"NA","NA","NA","NA","en","de","de","students","lab","goods","rose or small pot-plant",0,0,0,0,94,24,24,"within",NA,NA,0.68,0.19,0.27,0.23,"proportion",0,"omit","omit","consistent","social invalidation explicit invalidation, misleading item vs. control item","Table 5, p. 80, Table 8, p.86",29.3,NA,9.4,NA,NA,NA,"NA","no_manipulation",0,0,"audiovisual","drivers_education_video_aaa_foundation_for_traffic_safety","NA",0,0,0,"text","description","strong","no_manipulation",0,0,1,0,"cued_recall","text","NA","4","4","16","source credibility low","additive",NA,"0",1.92169982102447,0.12180135627214
"473","094","094_02","094_02_01","094_02_01","0530","echterhoff",2000,"NA","dissertation",NA,"NA","NA","NA","NA","en","de","de","students","lab","goods","rose or small pot-plant",0,0,0,0,94,23,23,"within",NA,NA,0.63,0.41,0.2,0.26,"proportion",0,"omit","omit","no_misinformation","no source regular instruction, misleading item vs. control item","Table 5, p. 80, Table 8, p.86",29.3,NA,9.4,NA,NA,NA,"NA","no_manipulation",0,0,"audiovisual","drivers_education_video_aaa_foundation_for_traffic_safety","NA",0,0,0,"text","description","NA","no_manipulation",0,0,0,0,"cued_recall","text","NA","4","4","16","NA","additive",NA,"0",0.932212006294559,0.0964023828769536
"474","094","094_02","094_02_02","094_02_02","0531","echterhoff",2000,"NA","dissertation",NA,"NA","NA","NA","NA","en","de","de","students","lab","goods","rose or small pot-plant",0,0,0,0,94,23,23,"within",NA,NA,0.51,0.19,0.2,0.27,"proportion",0,"omit","omit","no_misinformation","no source explicit invalidation, misleading item vs. control item","Table 5, p. 80, Table 8, p.86",29.3,NA,9.4,NA,NA,NA,"NA","no_manipulation",0,0,"audiovisual","drivers_education_video_aaa_foundation_for_traffic_safety","NA",0,0,0,"text","description","NA","no_manipulation",0,0,1,0,"cued_recall","text","NA","4","4","16","warning","additive",NA,"0",1.32373531200827,0.106002991046279
"475","094","094_02","094_02_03","094_02_03","0532","echterhoff",2000,"NA","dissertation",NA,"NA","NA","NA","NA","en","de","de","students","lab","goods","rose or small pot-plant",0,0,0,0,94,24,24,"within",NA,NA,0.54,0.24,0.21,0.27,"proportion",0,"omit","omit","no_misinformation","social invalidation regular instruction, misleading item vs. control item","Table 5, p. 80, Table 8, p.86",29.3,NA,9.4,NA,NA,NA,"NA","no_manipulation",0,0,"audiovisual","drivers_education_video_aaa_foundation_for_traffic_safety","NA",0,0,0,"text","description","strong","no_manipulation",0,0,0,0,"cued_recall","text","NA","4","4","16","source credibility low","additive",NA,"0",1.21999517779231,0.0988373774357969
"476","094","094_02","094_02_04","094_02_04","0533","echterhoff",2000,"NA","dissertation",NA,"NA","NA","NA","NA","en","de","de","students","lab","goods","rose or small pot-plant",0,0,0,0,94,24,24,"within",NA,NA,0.57,0.19,0.17,0.23,"proportion",0,"omit","omit","no_misinformation","social invalidation explicit invalidation, misleading item vs. control item","Table 5, p. 80, Table 8, p.86",29.3,NA,9.4,NA,NA,NA,"NA","no_manipulation",0,0,"audiovisual","drivers_education_video_aaa_foundation_for_traffic_safety","NA",0,0,0,"text","description","strong","no_manipulation",0,0,1,0,"cued_recall","text","NA","4","4","16","source credibility low","additive",NA,"0",1.84814795042166,0.118913029652581
"477","094","094_02","094_02_01","094_02_01","0534","echterhoff",2000,"NA","dissertation",NA,"NA","NA","NA","NA","en","de","de","students","lab","goods","rose or small pot-plant",0,0,0,0,94,23,23,"within",NA,NA,0.7,0.41,0.26,0.26,"proportion",0,"omit","omit","consistent","no source regular instruction, misleading item vs. control item","Table 5, p. 80, Table 8, p.86",29.3,NA,9.4,NA,NA,NA,"NA","no_manipulation",0,0,"audiovisual","drivers_education_video_aaa_foundation_for_traffic_safety","NA",0,0,0,"text","description","NA","no_manipulation",0,0,0,0,"cued_recall","text","NA","4","4","16","NA","additive",NA,"0",1.09624543783722,0.100019065869336
"478","094","094_02","094_02_01","094_02_01","0535","echterhoff",2000,"NA","dissertation",NA,"NA","NA","NA","NA","en","de","de","students","lab","goods","rose or small pot-plant",0,0,0,0,94,23,23,"within",NA,NA,0.63,0.41,0.2,0.26,"proportion",0,"omit","omit","no_misinformation","no source regular instruction, misleading item vs. control item","Table 5, p. 80, Table 8, p.86",29.3,NA,9.4,NA,NA,NA,"NA","no_manipulation",0,0,"audiovisual","drivers_education_video_aaa_foundation_for_traffic_safety","NA",0,0,0,"text","description","NA","no_manipulation",0,0,0,0,"cued_recall","text","NA","4","4","16","NA","additive",NA,"0",0.932212006294559,0.0964023828769536
